2.28	397.941
2.29	400.246
2.30	0.000
2.31	400.246
2.32	0.000
2.33	400.246
2.34	398.101
2.35	402.565
2.36	402.565
2.37	399.593
2.38	397.941
2.39	0.000
2.40	0.000
2.41	0.000
2.42	0.000
2.43	169.258
2.44	0.000
2.45	123.438
2.46	0.000
2.47	0.000
2.48	0.000
2.49	0.000
2.50	0.000
2.51	169.258
2.52	171.224
2.53	171.224
2.54	171.224
2.55	175.227
2.56	170.238
2.57	169.258
2.58	171.224
2.59	171.224
2.60	342.449
2.61	1014.400
2.62	376.430
2.63	379.982
2.64	379.971
2.65	379.971
2.66	1165.240
2.67	125.344
2.68	1165.240
2.69	1165.238
2.70	751.213
2.71	751.213
2.72	1165.240
2.73	379.971
2.74	126.800
2.75	124.009
2.76	126.800
2.77	128.039
2.78	253.101
2.79	126.800
2.80	125.571
2.81	126.800
2.82	127.392
2.83	247.723
2.84	751.210
2.85	1165.240
2.86	384.386
2.87	379.971
2.88	740.280
2.89	379.971
2.90	125.351
2.91	379.971
2.92	379.971
2.93	253.600
2.94	379.971
2.95	379.971
2.96	379.971
2.97	380.703
2.98	127.593
2.99	197.001
3.00	693.298
3.01	171.221
3.02	128.275
3.03	173.214
3.04	693.070
3.05	529.370
3.06	127.492
3.07	123.905
3.08	125.337
3.09	120.998
3.10	122.456
3.11	127.535
3.12	123.733
3.13	126.789
3.14	511.776
3.15	128.269
3.16	126.540
3.17	123.899
3.18	128.273
3.19	127.535
3.20	387.070
3.21	76.148
3.22	171.224
3.23	128.271
3.24	64.137
3.25	64.137
3.26	64.137
3.27	169.258
3.28	64.910
3.29	512.685
3.30	151.919
3.31	159.493
3.32	512.889
3.33	404.118
3.34	510.138
3.35	510.137
3.36	255.213
3.37	255.069
3.38	293.572
3.39	356.699
3.40	255.363
3.41	64.508
3.42	73.398
3.43	253.600
3.44	255.069
3.45	253.600
3.46	252.144
3.47	253.600
3.48	247.808
3.49	0.000
3.50	0.000
3.51	342.449
3.52	340.476
3.53	342.449
3.54	340.476
3.55	340.476
3.56	340.476
3.57	340.476
3.58	340.476
3.59	340.476
3.60	340.476
3.61	340.476
3.62	340.476
3.63	340.476
3.64	340.476
3.65	342.449
3.66	342.449
3.67	340.476
3.68	342.449
3.69	342.449
3.70	342.449
3.71	342.449
3.72	340.476
3.73	340.476
3.74	342.449
3.75	342.449
3.76	340.476
3.77	340.476
3.78	342.449
3.79	342.449
3.80	340.476
3.81	340.476
3.82	340.476
3.83	342.449
3.84	342.449
3.85	340.476
3.86	342.449
3.87	342.449
3.88	342.449
3.89	342.449
3.90	338.515
3.91	338.515
3.92	344.433
3.93	338.515
3.94	340.476
3.95	173.214
3.96	617.260
3.97	639.032
3.98	642.734
3.99	642.734
4.00	319.516
4.01	635.351
4.02	635.351
4.03	319.516
4.04	321.367
4.05	323.229
4.06	321.367
4.07	451.864
4.08	635.351
4.09	451.865
4.10	321.367
4.11	323.229
4.12	635.351
4.13	635.351
4.14	639.032
4.15	321.367
4.16	323.229
4.17	323.229
4.18	639.032
4.19	319.516
4.20	321.367
4.21	323.229
4.22	323.229
4.23	319.516
4.24	321.367
4.25	323.229
4.26	323.229
4.27	323.229
4.28	321.367
4.29	321.367
4.30	323.229
4.31	323.229
4.32	323.229
4.33	321.367
4.34	321.367
4.35	323.229
4.36	323.229
4.37	319.516
4.38	321.367
4.39	321.367
4.40	323.229
4.41	326.984
4.42	334.628
4.43	172.933
4.44	177.164
4.45	118.126
4.46	106.627
4.47	0.000
4.48	64.882
4.49	340.476
4.50	340.476
4.51	342.449
4.52	342.449
4.53	342.449
4.54	342.449
4.55	340.476
4.56	342.449
4.57	342.449
4.58	342.449
4.59	340.476
4.60	342.449
4.61	342.449
4.62	342.449
4.63	340.476
4.64	340.476
4.65	342.449
4.66	342.449
4.67	340.476
4.68	340.476
4.69	342.449
4.70	342.449
4.71	342.449
4.72	340.476
4.73	340.476
4.74	342.449
4.75	342.449
4.76	342.449
4.77	340.476
4.78	342.449
4.79	342.449
4.80	342.449
4.81	342.449
4.82	340.476
4.83	342.449
4.84	342.449
4.85	340.476
4.86	342.449
4.87	354.525
4.88	360.722
4.89	362.812
4.90	362.812
4.91	362.812
4.92	371.292
4.93	375.606
4.94	377.782
4.95	382.172
4.96	0.000
4.97	107.873
4.98	122.596
4.99	0.000
5.00	109.028
5.01	371.249
5.02	382.155
5.03	1138.626
5.04	1138.626
5.05	0.000
5.06	379.971
5.07	379.971
5.08	379.971
5.09	382.172
5.10	379.971
5.11	0.000
5.12	379.971
5.13	379.971
5.14	382.172
5.15	382.172
5.16	379.971
5.17	382.172
5.18	382.172
5.19	382.172
5.20	382.172
5.21	379.971
5.22	382.172
5.23	379.971
5.24	382.172
5.25	382.172
5.26	382.172
5.27	382.172
5.28	382.172
5.29	382.172
5.30	382.172
5.31	382.172
5.32	382.172
5.33	380.422
5.34	382.172
5.35	377.817
5.36	373.443
5.37	367.027
5.38	360.722
5.39	352.988
5.40	334.630
5.41	107.865
5.42	0.000
5.43	0.000
5.44	0.000
5.45	174.217
5.46	175.227
5.47	172.216
5.48	122.498
5.49	0.000
5.50	358.645
5.51	0.000
5.52	367.035
5.53	0.000
5.54	220.772
5.55	367.778
5.56	0.000
5.57	0.000
5.58	871.791
5.59	569.313
5.60	0.000
5.61	0.000
5.62	0.000
5.63	0.000
5.64	0.000
5.65	0.000
5.66	569.313
5.67	569.313
5.68	571.780
5.69	569.601
5.70	634.294
5.71	635.351
5.72	639.032
5.73	639.032
5.74	639.032
5.75	639.032
5.76	319.516
5.77	321.367
5.78	321.367
5.79	321.367
5.80	321.367
5.81	321.367
5.82	0.000
5.83	680.953
5.84	429.800
5.85	342.449
5.86	340.476
5.87	340.476
5.88	340.476
5.89	340.476
5.90	338.515
5.91	481.506
5.92	692.856
5.93	0.000
5.94	510.138
5.95	0.000
5.96	0.000
5.97	0.000
5.98	342.449
5.99	0.000
6.00	338.515
6.01	338.515
6.02	0.000
6.03	344.433
6.04	338.515
6.05	338.515
6.06	340.476
6.07	0.000
6.08	0.000
6.09	340.434
6.10	0.000
6.11	348.440
6.12	513.093
6.13	0.000
6.14	341.870
6.15	0.000
6.16	346.423
6.17	338.515
6.18	338.515
6.19	342.449
6.20	513.093
6.21	340.476
6.22	340.476
6.23	338.515
6.24	342.449
6.25	513.093
6.26	513.093
6.27	350.453
6.28	495.616
6.29	379.971
6.30	379.971
6.31	379.971
6.32	393.370
6.33	199.591
6.34	684.867
6.35	680.961
6.36	452.914
6.37	340.476
6.38	338.515
6.39	478.482
6.40	340.232
6.41	429.800
6.42	342.449
6.43	340.476
6.44	342.449
6.45	342.449
6.46	338.515
6.47	321.367
6.48	0.000
6.49	639.032
6.50	638.793
6.51	635.351
6.52	639.032
6.53	639.032
6.54	631.692
6.55	575.054
6.56	569.313
6.57	187.803
6.58	0.000
6.59	569.313
6.60	284.656
6.61	0.000
6.62	142.328
6.63	270.470
6.64	428.351
6.65	142.332
6.66	569.330
6.67	575.244
6.68	384.088
6.69	393.370
6.70	319.516
6.71	639.032
6.72	639.032
6.73	639.032
6.74	639.032
6.75	639.032
6.76	639.032
6.77	635.351
6.78	639.024
6.79	321.367
6.80	321.367
6.81	451.864
6.82	639.032
6.83	321.367
6.84	323.229
6.85	321.367
6.86	319.516
6.87	635.351
6.88	639.032
6.89	321.367
6.90	323.229
6.91	323.229
6.92	323.229
6.93	323.229
6.94	321.367
6.95	321.367
6.96	323.229
6.97	639.032
6.98	639.032
6.99	639.032
7.00	639.032
7.01	321.367
7.02	321.372
7.03	323.229
7.04	321.367
7.05	451.864
7.06	639.032
7.07	319.516
7.08	319.516
7.09	639.032
7.10	639.032
7.11	639.032
7.12	319.533
7.13	321.367
7.14	323.229
7.15	319.516
7.16	639.032
7.17	639.032
7.18	639.032
7.19	0.000
7.20	321.367
7.21	321.367
7.22	319.516
7.23	321.367
7.24	323.229
7.25	323.229
7.26	323.229
7.27	321.367
7.28	321.367
7.29	321.367
7.30	323.229
7.31	323.229
7.32	321.367
7.33	321.367
7.34	323.229
7.35	323.229
7.36	323.229
7.37	323.229
7.38	323.229
7.39	321.385
7.40	323.229
7.41	323.229
7.42	323.229
7.43	323.229
7.44	321.367
7.45	321.367
7.46	323.229
7.47	323.229
7.48	323.229
7.49	323.229
7.50	323.229
7.51	323.229
7.52	323.229
7.53	323.229
7.54	323.229
7.55	323.229
7.56	323.229
7.57	323.229
7.58	323.229
7.59	323.229
7.60	323.229
7.61	321.413
7.62	321.367
7.63	321.367
7.64	323.229
7.65	321.419
7.66	321.364
7.67	323.229
7.68	323.229
7.69	323.229
7.70	323.229
7.71	321.367
7.72	319.516
7.73	323.229
7.74	323.229
7.75	323.229
7.76	323.229
7.77	323.229
7.78	321.367
7.79	323.229
7.80	323.229
7.81	323.229
7.82	319.516
7.83	319.516
7.84	323.229
7.85	323.229
7.86	323.229
7.87	321.367
7.88	323.229
7.89	323.229
7.90	323.229
7.91	323.229
7.92	319.516
7.93	323.229
7.94	323.229
7.95	323.229
7.96	323.229
7.97	323.229
7.98	323.229
7.99	321.729
8.00	319.516
8.01	323.229
8.02	323.229
8.03	323.229
8.04	319.516
8.05	323.229
8.06	323.229
8.07	323.229
8.08	319.516
8.09	321.368
8.10	323.229
8.11	323.229
8.12	323.229
8.13	319.516
8.14	319.516
8.15	319.516
8.16	323.229
8.17	323.229
8.18	323.229
8.19	323.229
8.20	319.516
8.21	323.229
8.22	323.229
8.23	323.229
8.24	321.367
8.25	321.367
8.26	323.229
8.27	321.367
8.28	323.229
8.29	323.229
8.30	323.229
8.31	323.229
8.32	323.229
8.33	323.229
8.34	321.367
8.35	323.229
8.36	323.229
8.37	321.367
8.38	323.229
8.39	323.229
8.40	108.299
8.41	100.643
8.42	1099.840
8.43	78.962
8.44	350.453
8.45	122.481
8.46	0.000
8.47	0.000
8.48	0.000
8.49	1165.240
8.50	1125.547
8.51	1112.558
8.52	367.029
8.53	1112.619
8.54	0.000
8.55	1099.869
8.56	123.374
8.57	0.000
8.58	700.906
8.59	0.000
8.60	0.000
8.61	0.000
8.62	122.481
8.63	0.000
8.64	0.000
8.65	0.000
8.66	0.000
8.67	0.000
8.68	50.905
8.69	54.017
8.70	0.000
